Gene	Muscle	Intestine	Neurons	Hypodermis
WBGene00022085	0.0801173025355023	0.214835973232288	0.565658779876226	1.17300133087467
WBGene00235341	0.013539693954636	0.0451637255170932	0	0.0274005257928384
WBGene00235288	0.0314767052153871	0.0244716603310657	0.027722585112114	0.0394754380194793
WBGene00235342	0	0.0346507890486733	0	0.013239241538618
WBGene00022095	0	0.0511679210752989	0	0.00507864750480331
WBGene00022096	0	0.110080687042608	0	0.14028976733126
WBGene00022083	0	0.100523184426275	0	0.0595544058303998
WBGene00022097	0	0.0436467864872038	0.029005990067425	0.00530869983821096
WBGene00022082	0	0.045231075611259	0.0381007289525782	0.0280792032837977
WBGene00022079	0.0225120064082436	1.62090654302442	0.0188440080385248	3.4117822973128
WBGene00235294	0.012002265263293	0.0128552486073349	0	0.257556164552453
WBGene00022078	1.56158509035322	1.38702705020078	5.42977145758579	11.3720285213401
WBGene00022077	0.441895003754468	0.476613954204633	2.98897258783685	1.08594998579893
WBGene00022101	0.244542902396323	0.65719645817598	0.482907210979115	0.414949901652681
WBGene00022099	0.222516898693255	0.953155283197588	0.173547813063411	0.290851074908964
WBGene00022076	0	0.142771818304766	0.582518735705985	0.21161997882895
WBGene00004878	0.110642994241964	0.147102373753499	0.0901516925925852	0.0765943205601649
WBGene00003595	0	0.03019761421032	0.0179714092256594	0
WBGene00003161	0.725739100361855	2.38509200191263	0.178861063649074	0.495097776736359
WBGene00022075	3.65040479315239	5.3274183363764	0.703182354408062	3.27793686581137
WBGene00004367	2.5635753859398	6.04820614709943	4.61265323354196	4.34960833875444
WBGene00022100	6.11748155962317	3.83735776451287	6.17729769088605	4.55853241520523
WBGene00022074	0.896130218784439	2.60390267290812	3.19167571820076	5.10009659988981
WBGene00022377	0.0399749413105987	0.0617998973435459	0.114104009706075	0.0808419442682495
WBGene00022376	0.359555884960294	0.552474023136038	1.20248058733155	0.768377171505408
WBGene00235346	0.0673798411729451	0.063213334807284	0.868841981624845	0.885902225241305
WBGene00235348	0.277285711522817	0.0462599769167974	0.51094454349546	0.287780682420674
WBGene00044651	4.11037259088492	0.927559525960478	6.39991705648497	1.59239762628901
WBGene00022378	5.83848628477958	4.26818303241517	5.90273525133722	3.95319995543548
WBGene00006705	5.78481649146378	0.870056921212708	3.10564952592522	1.8762074799372
WBGene00022382	14.6986575190103	26.2126495853919	1.05793933095126	4.79978083520051
WBGene00050885	0.400625455242914	0.636822749197141	0.114405100592076	0.051939570396701
WBGene00022379	0.499043104612372	0.80173574409439	0.295361874299045	0.283071649492799
WBGene00022380	5.82078892948479	11.565780635399	2.76663606915589	13.5358490826761
